,cap,dim,rad,width,label,mean_cap,EVD90,PR,P,M,N,layer,seed,features,projection_matrix,model,manifold_type,norm_method,clean_accuracy,adv_accuracy,eps,eps_step,max_iter,random
20,1.343571133419973,4.165643208201223,0.12338768350448961,0.25183311968746913,9.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
21,1.3416616811454114,3.6983045658533853,0.12698162283843975,0.2441980602894963,6.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
22,1.5760398610447561,3.4886131063798573,0.10328947516936027,0.1929223194763795,6.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
23,1.3903198673295967,4.160655561824784,0.12188181414570148,0.24861068606074235,5.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
24,1.09868122988489,4.269259267668486,0.21236024529488676,0.43878268691394123,4.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
25,1.5625362554761733,4.161701119342262,0.06291196330696681,0.1283419643564345,0.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
26,1.4301353781386132,4.157064237066326,0.11332396444265938,0.23105487011745549,7.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
27,1.7536276111265405,4.1631289359877774,0.0795910943221715,0.1623956555823114,4.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
28,1.5740214375066364,3.888988672457235,0.07027484562209718,0.13858564240655413,0.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
29,1.266260876366835,4.729999566080187,0.15241641616445925,0.33148379031917485,1.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
30,1.631783169430636,4.017190220062925,0.08295474947852459,0.16626561935519135,3.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
31,1.155689935128022,4.64297284466484,0.1582838663596637,0.3410630896272667,1.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
32,1.580522350056674,3.7151001296216966,0.0923694503103523,0.1780383746418099,3.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
33,1.6057908665986114,3.8323290165515083,0.07599831327624468,0.1487768458809545,4.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
34,1.38019785333939,4.2277464481099365,0.10545257413407173,0.21682614684588442,7.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
35,1.6044192221087739,4.2181128888305475,0.06475789362490643,0.1330000527794231,2.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
36,1.3343259853058689,3.909435068342658,0.12449424674911384,0.246153652317507,7.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
37,1.2267324344494137,4.824071491144772,0.1504659440625317,0.3304799239226229,1.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
38,1.3372116135881422,4.23165935693485,0.13023645178406826,0.26790937162985606,2.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
39,1.2534568525807939,4.799562919979664,0.13070728749225277,0.286352280887511,1.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
40,1.03094267902083,5.011512685235471,0.23236551085073456,0.5201829158960143,1.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
41,1.4400258293332844,4.3713191002272325,0.10786802462184096,0.2255272274479971,7.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
42,1.438418300924683,3.711021245326069,0.09989407007217535,0.19243604769546338,4.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
43,1.4264057923947806,4.252981185346037,0.10389664644076063,0.2142635323529187,2.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
44,1.4282287364397381,4.220781194561999,0.11767879206871812,0.24176566383336318,3.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
45,1.203108927585682,3.829090849710589,0.1431823515749559,0.2801801259274123,5.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
46,1.3554897436919198,4.196196739826088,0.09855656663099509,0.20188938578903792,1.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
47,1.2259009367729214,4.246865415823682,0.15372972017931452,0.3168050427267641,2.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
48,1.724461924226677,3.5607203121072906,0.07186246010222228,0.13560353512129097,4.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
49,1.6349264621979704,4.258007741612749,0.04381695838257707,0.09041603341296645,4.0,1.4142922786071015,26,19.625442504882812,50,50,2000,3.relu,2,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
0,1.397157898863696,4.178683203801529,0.12018214805511103,0.24567427651093904,7.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-8.16660540e-05 -8.41283982e-05 -8.13670777e-05 ... -8.13397492e-05
  -8.09778139e-05 -8.18140543e-05]
 [-1.19302356e-04 -1.19592441e-04 -1.18688469e-04 ... -1.21468853e-04
  -1.20610108e-04 -1.24357175e-04]
 [-5.38691493e-05 -5.63921349e-05 -5.37969499e-05 ... -5.98459228e-05
  -5.66833733e-05 -6.33927702e-05]
 ...
 [-4.40444187e-18 -4.43406362e-18 -7.86785661e-18 ... -4.63391832e-18
  -4.16955773e-18 -4.47409255e-18]
 [-5.50735404e-18 -6.32737954e-18 -7.38793304e-18 ... -6.21717427e-18
  -7.03747067e-18 -7.54612636e-18]
 [-8.04826470e-18 -7.76762548e-18 -7.87354844e-18 ... -7.70489376e-18
  -7.85041220e-18 -7.74345278e-18]]",[],convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
1,1.8371264744959572,3.7717613483810966,0.0672019846567164,0.13051312904796344,2.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-1.6002482e-04 -1.6242125e-04 -1.5921581e-04 ... -1.5957504e-04
  -1.5988975e-04 -1.6116939e-04]
 [-7.7241450e-05 -8.0098893e-05 -7.6177050e-05 ... -7.8510260e-05
  -7.7541510e-05 -7.9459336e-05]
 [-2.7161321e-05 -2.5905381e-05 -2.4791309e-05 ... -2.5777415e-05
  -2.4887604e-05 -2.5983412e-05]
 ...
 [-3.2032427e-17 -3.1831415e-17 -3.2609051e-17 ... -3.3160450e-17
  -3.2351203e-17 -3.2643201e-17]
 [-6.6307720e-18 -6.8486456e-18 -7.3974622e-18 ... -6.9179414e-18
  -6.7998548e-18 -6.4408323e-18]
 [-1.0370220e-17 -1.0375617e-17 -1.0392405e-17 ... -1.0158791e-17
  -1.0340698e-17 -1.0414744e-17]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
2,1.1222409428580602,4.569046118454932,0.18959467246549452,0.4052648154618839,1.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-1.59183819e-05 -1.48513309e-05 -1.70077819e-05 ... -1.02453778e-05
  -7.86965120e-06 -8.88983595e-06]
 [-8.98341204e-06 -1.94828099e-05 -2.29860780e-05 ... -6.21732715e-06
  -1.40170514e-05 -2.32557522e-05]
 [-1.41731289e-05 -2.53762191e-05 -2.72149955e-05 ... -1.51497925e-05
  -2.25060048e-05 -2.79569886e-05]
 ...
 [-6.00191789e-18 -4.02699853e-18 -6.57045277e-18 ... -8.20416095e-18
  -2.32290473e-18 -5.28541321e-18]
 [-5.38499335e-18 -6.66898322e-18 -6.51099296e-18 ... -5.23693795e-18
  -4.85346281e-18 -7.91171455e-18]
 [-5.30872854e-18 -2.43407615e-18 -3.32932049e-18 ... -2.06072197e-18
  -6.59909638e-18 -6.22409819e-18]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
3,1.6102452388017523,4.1063818253321225,0.054975724820933755,0.11140395995880223,0.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-1.19719170e-05 -1.59243536e-05 -1.26008081e-05 ... -1.23813461e-05
  -1.26334671e-05 -1.21762787e-05]
 [-7.21914257e-05 -7.47390150e-05 -7.14173802e-05 ... -7.04271224e-05
  -7.04129416e-05 -6.97838041e-05]
 [-1.75650464e-04 -1.76614834e-04 -1.76566245e-04 ... -1.77452122e-04
  -1.79422728e-04 -1.77626571e-04]
 ...
 [-1.21532775e-17 -7.51973765e-18 -1.22329631e-17 ... -7.01621296e-18
  -1.22688719e-17 -1.21024299e-17]
 [-5.63224673e-18 -6.86078655e-18 -5.56871885e-18 ... -6.40211035e-18
  -6.29213586e-18 -6.35008441e-18]
 [-8.74889330e-18 -9.20126597e-18 -8.77896628e-18 ... -9.14162294e-18
  -8.70935820e-18 -8.80364438e-18]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
4,1.6577171462451357,3.8663815312507164,0.10363786695228189,0.2037843458631741,4.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-2.7708911e-05 -2.7234777e-05 -3.0187311e-05 ... -2.6086102e-05
  -3.1865049e-05 -2.7789567e-05]
 [-8.9291825e-05 -8.9067369e-05 -8.8300672e-05 ... -8.8232955e-05
  -9.3043898e-05 -9.2461647e-05]
 [-1.4395991e-04 -1.3956100e-04 -1.3807182e-04 ... -1.4202100e-04
  -1.4232124e-04 -1.4441916e-04]
 ...
 [-1.0102611e-17 -1.0046236e-17 -1.0295874e-17 ... -1.0028921e-17
  -1.0231216e-17 -9.9116768e-18]
 [-7.7107882e-18 -7.7047606e-18 -7.6932098e-18 ... -7.7266751e-18
  -7.9472800e-18 -7.7511150e-18]
 [-2.3515936e-18 -2.3793910e-18 -2.3202987e-18 ... -2.3736318e-18
  -2.6172745e-18 -2.3985895e-18]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
5,1.3652485445478915,4.560365096454446,0.15707944446303557,0.33544333189435493,1.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-8.9894438e-06 -1.6909686e-05 -9.9598019e-06 ... -5.5461692e-06
  -2.5537671e-05 -1.0524509e-05]
 [-1.4037569e-05 -2.5564475e-05 -2.5333613e-05 ... -1.3398156e-05
  -1.9407104e-05 -1.9910907e-05]
 [-2.5546258e-05 -2.9759407e-05 -2.6391281e-05 ... -2.4169125e-05
  -1.9593077e-05 -2.6414040e-05]
 ...
 [-2.8535417e-18 -5.0374038e-18 -2.8602410e-18 ... -6.9906076e-18
  -1.9294004e-18 -6.1396608e-18]
 [-1.7449857e-18 -8.1555194e-18 -5.2346872e-18 ... -7.2516310e-18
  -4.8039068e-18 -1.6179446e-18]
 [-6.7120467e-18 -6.2725714e-18 -2.1201020e-18 ... -2.6586127e-18
  -2.2719248e-18 -6.7251459e-18]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
6,1.419865968419081,4.351424179708954,0.08077716502971576,0.1685017118592055,4.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-1.09674562e-04 -1.05263018e-04 -1.14526054e-04 ... -1.08002474e-04
  -1.09288107e-04 -1.11697474e-04]
 [-1.29386564e-04 -1.30352535e-04 -1.33755952e-04 ... -1.33319030e-04
  -1.31651963e-04 -1.31959241e-04]
 [-1.02572048e-04 -1.04308878e-04 -1.06371772e-04 ... -1.06733482e-04
  -1.04181585e-04 -1.01805083e-04]
 ...
 [-7.15448778e-18 -6.75955494e-18 -6.21830213e-18 ... -6.46422789e-18
  -6.29166685e-18 -5.62225357e-18]
 [-5.52513388e-18 -5.97472432e-18 -6.79996520e-18 ... -5.79320243e-18
  -5.49761647e-18 -7.12797829e-18]
 [-2.07653787e-18 -1.54868880e-18 -2.36053379e-18 ... -2.16510865e-18
  -1.82252332e-18 -2.35419076e-18]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
7,1.6362871310330303,4.262307406951846,0.08704664037827849,0.17971089136362048,9.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-2.8309689e-05 -3.1563526e-05 -3.0756102e-05 ... -3.3532284e-05
  -3.1220497e-05 -3.1936859e-05]
 [-7.3607058e-05 -7.6925382e-05 -7.4913289e-05 ... -7.3618816e-05
  -7.8605764e-05 -8.0054626e-05]
 [-1.2635221e-04 -1.2415732e-04 -1.2490986e-04 ... -1.2335482e-04
  -1.2778671e-04 -1.2242234e-04]
 ...
 [-3.9812306e-18 -4.4088491e-18 -4.9076539e-18 ... -4.0935568e-18
  -4.0719000e-18 -4.2834009e-18]
 [-1.6353204e-17 -1.7437038e-17 -1.6937105e-17 ... -1.7025227e-17
  -1.6905247e-17 -1.7581423e-17]
 [-2.2587649e-17 -1.8133902e-17 -1.7975715e-17 ... -1.7945678e-17
  -1.8636381e-17 -1.8745122e-17]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
8,1.7626898310937036,4.439185440413042,0.03814984583796796,0.08037933910873143,5.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-8.02115665e-06 -4.63785545e-06 -8.46974581e-06 ... -8.46281637e-06
  -8.16587544e-06 -7.68821610e-06]
 [-7.67145102e-05 -8.15963867e-05 -8.01746428e-05 ... -8.34962266e-05
  -7.72204658e-05 -8.11270802e-05]
 [-1.15553186e-04 -1.20050849e-04 -1.21149482e-04 ... -1.23301652e-04
  -1.16705283e-04 -1.19602882e-04]
 ...
 [-2.50974167e-18 -2.42695846e-18 -2.44410675e-18 ... -2.75939760e-18
  -2.31331853e-18 -2.59017816e-18]
 [-7.24298783e-18 -7.11852445e-18 -7.20175784e-18 ... -7.28264701e-18
  -7.22888523e-18 -7.19119557e-18]
 [-4.79675296e-18 -4.84899727e-18 -6.01484672e-18 ... -4.88783547e-18
  -4.59084123e-18 -4.80625768e-18]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
9,1.5719187978499176,4.04596256910491,0.091328909008456,0.18370424838661614,9.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-1.9776876e-06 -1.7643301e-06 -2.6776599e-06 ... -3.7266402e-06
  -2.0241689e-06 -8.7268677e-07]
 [-2.8712580e-05 -2.7707234e-05 -2.8288847e-05 ... -2.4273522e-05
  -2.9540830e-05 -2.7354659e-05]
 [-1.3514102e-04 -1.3490941e-04 -1.3436664e-04 ... -1.4662286e-04
  -1.3815140e-04 -1.3667917e-04]
 ...
 [-4.4654440e-18 -3.8783658e-18 -3.9188653e-18 ... -3.6056029e-18
  -4.4424802e-18 -4.4220658e-18]
 [-3.5176393e-18 -3.9389220e-18 -4.9648667e-18 ... -4.9109560e-18
  -1.8618041e-18 -1.9340672e-18]
 [-3.1777520e-18 -4.9808751e-18 -7.6051846e-18 ... -4.6509458e-18
  -2.6309654e-18 -2.6282533e-18]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
10,1.5841070565397322,3.9098146059729735,0.0658828767208849,0.13027186671473945,0.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-1.15500508e-04 -1.13137816e-04 -1.14421993e-04 ... -1.19895099e-04
  -1.10681824e-04 -1.18337673e-04]
 [-1.58285664e-04 -1.51539425e-04 -1.52354522e-04 ... -1.54046997e-04
  -1.57269955e-04 -1.55802685e-04]
 [-1.52813926e-04 -1.47799918e-04 -1.53558736e-04 ... -1.52239809e-04
  -1.50847030e-04 -1.50083215e-04]
 ...
 [-7.01257336e-18 -7.67782262e-18 -7.78948290e-18 ... -6.17215331e-18
  -5.91087136e-18 -7.67127217e-18]
 [-8.40051295e-18 -8.66722410e-18 -8.77655587e-18 ... -8.99563383e-18
  -4.95244448e-18 -9.10705423e-18]
 [-6.48064246e-18 -6.50528128e-18 -6.55133869e-18 ... -5.91190533e-18
  -8.50427117e-18 -6.20111869e-18]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
11,1.6490309405242736,4.2201077424630675,0.07286772538310235,0.14969144557829178,6.0,1.4836229560416214,17,12.266021728515625,50,50,2000,4.conv2,2,"[[-9.51133625e-05 -9.74091017e-05 -9.70720939e-05 ... -9.90360641e-05
  -9.92408168e-05 -9.87295934e-05]
 [-1.38550138e-04 -1.39813259e-04 -1.34931484e-04 ... -1.36151357e-04
  -1.40453121e-04 -1.35969050e-04]
 [-1.64066994e-04 -1.56584108e-04 -1.49293715e-04 ... -1.47413084e-04
  -1.61708056e-04 -1.51286731e-04]
 ...
 [-1.04672320e-17 -1.08567480e-17 -1.05847735e-17 ... -1.11130135e-17
  -1.11365187e-17 -1.08277611e-17]
 [-5.12342643e-18 -9.02937618e-18 -5.07754893e-18 ... -9.77601753e-18
  -9.76498211e-18 -8.99503495e-18]
 [-7.95818887e-18 -7.59581924e-18 -8.64845124e-18 ... -7.53103363e-18
  -7.56956701e-18 -7.57105097e-18]]",,convnet4,exemplar,nn,0.9701,0.7292,0.1,0.1,1,False
